customer_id,churn_date,churn_reason,last_activity_date,days_since_last_activity,segment,region,plan_type,signup_date,churn_month
CUST_04889,2024-06-20,Price,2024-05-20,31,SMB,West,Basic,2021-03-31,2024-06
CUST_04898,2024-06-08,Price,2024-04-21,48,SMB,South,Pro,2023-11-28,2024-06
CUST_04900,2024-06-06,Price,2024-05-11,26,SMB,North,Pro,2021-01-06,2024-06
CUST_04901,2024-06-10,Product Gap,2024-05-26,15,Enterprise,West,Enterprise,2021-10-17,2024-06
CUST_04907,2024-06-14,Business Closure,2024-05-09,36,SMB,North,Basic,2021-04-30,2024-06
CUST_04913,2024-06-23,Product Gap,2024-05-04,50,SMB,South,Pro,2021-07-01,2024-06
CUST_04918,2024-06-02,Business Closure,2024-05-09,24,SMB,International,Basic,2021-06-30,2024-06
CUST_04919,2024-06-10,Product Gap,2024-04-28,43,Mid-Market,North,Pro,2022-05-16,2024-06
CUST_04926,2024-06-15,Competitor,2024-04-19,57,Mid-Market,International,Pro,2023-01-03,2024-06
CUST_04930,2024-06-23,Price,2024-05-01,53,Mid-Market,International,Enterprise,2022-10-28,2024-06
CUST_04935,2024-06-16,Business Closure,2024-04-29,48,SMB,East,Basic,2023-12-26,2024-06
CUST_04941,2024-06-18,Support Issues,2024-05-31,18,Enterprise,South,Enterprise,2021-03-31,2024-06
CUST_04944,2024-06-02,Price,2024-04-11,52,SMB,West,Pro,2024-04-22,2024-06
CUST_04945,2024-06-24,Support Issues,2024-05-07,48,Enterprise,North,Pro,2021-01-28,2024-06
CUST_04946,2024-06-02,Product Gap,2024-04-24,39,SMB,North,Enterprise,2022-07-18,2024-06
CUST_04951,2024-06-24,Competitor,2024-05-12,43,SMB,International,Enterprise,2023-05-18,2024-06
CUST_04957,2024-06-16,Competitor,2024-04-25,52,SMB,South,Basic,2023-02-03,2024-06
CUST_04959,2024-06-09,Support Issues,2024-05-06,34,SMB,South,Pro,2023-11-19,2024-06
CUST_04963,2024-06-13,Competitor,2024-04-23,51,Mid-Market,South,Basic,2021-11-12,2024-06
CUST_04964,2024-06-09,Business Closure,2024-05-10,30,SMB,South,Pro,2023-08-23,2024-06
CUST_04974,2024-06-28,Support Issues,2024-05-14,45,SMB,East,Basic,2021-02-28,2024-06
CUST_04975,2024-06-03,Support Issues,2024-05-10,24,Enterprise,South,Pro,2022-12-27,2024-06
CUST_04976,2024-06-24,Support Issues,2024-05-03,52,Enterprise,North,Pro,2022-12-05,2024-06
CUST_04979,2024-06-08,Product Gap,2024-04-26,43,SMB,West,Pro,2022-11-09,2024-06
CUST_04980,2024-06-27,Business Closure,2024-06-14,13,SMB,North,Pro,2021-10-19,2024-06
CUST_04983,2024-06-28,Product Gap,2024-05-03,56,SMB,West,Enterprise,2022-12-06,2024-06
CUST_04985,2024-06-03,Competitor,2024-05-24,10,SMB,South,Basic,2021-06-14,2024-06
CUST_04990,2024-06-11,Competitor,2024-05-30,12,Mid-Market,South,Basic,2023-03-01,2024-06
CUST_05000,2024-06-10,Business Closure,2024-05-02,39,SMB,North,Basic,2022-03-17,2024-06
CUST_05008,2024-06-24,Support Issues,2024-06-06,18,SMB,North,Pro,2023-02-02,2024-06
CUST_05013,2024-06-22,Price,2024-06-14,8,Mid-Market,North,Basic,2023-05-26,2024-06
CUST_05014,2024-06-24,Competitor,2024-05-26,29,SMB,West,Pro,2023-09-29,2024-06
CUST_05019,2024-06-21,Support Issues,2024-04-26,56,SMB,North,Enterprise,2022-02-07,2024-06
CUST_05020,2024-06-25,Competitor,2024-06-07,18,Mid-Market,West,Basic,2021-12-30,2024-06
CUST_05024,2024-06-07,Price,2024-05-24,14,Mid-Market,West,Basic,2022-07-12,2024-06
CUST_05028,2024-06-20,Support Issues,2024-05-05,46,SMB,North,Pro,2022-10-05,2024-06
CUST_05029,2024-06-16,Support Issues,2024-04-28,49,Mid-Market,North,Basic,2022-09-28,2024-06
CUST_05036,2024-06-08,Product Gap,2024-04-17,52,Mid-Market,East,Pro,2021-04-05,2024-06
CUST_05038,2024-06-20,Price,2024-05-04,47,SMB,East,Enterprise,2023-06-08,2024-06
CUST_05048,2024-06-06,Competitor,2024-05-21,16,SMB,East,Basic,2023-07-29,2024-06
CUST_05051,2024-06-14,Competitor,2024-05-10,35,SMB,West,Basic,2023-02-20,2024-06
CUST_05052,2024-06-27,Competitor,2024-05-28,30,Mid-Market,North,Pro,2021-08-15,2024-06
CUST_05055,2024-06-09,Product Gap,2024-05-28,12,SMB,North,Pro,2023-05-02,2024-06
CUST_05058,2024-06-29,Competitor,2024-06-14,15,SMB,North,Enterprise,2021-02-27,2024-06
CUST_05061,2024-06-12,Competitor,2024-04-28,45,SMB,International,Basic,2024-05-01,2024-06
CUST_05064,2024-06-28,Competitor,2024-06-05,23,SMB,North,Pro,2023-07-15,2024-06
CUST_05065,2024-06-16,Product Gap,2024-05-29,18,SMB,North,Basic,2022-01-30,2024-06
CUST_05070,2024-06-25,Support Issues,2024-06-02,23,SMB,East,Basic,2021-08-15,2024-06
CUST_05074,2024-06-18,Product Gap,2024-04-29,50,Mid-Market,North,Enterprise,2021-07-12,2024-06
CUST_05077,2024-06-24,Competitor,2024-05-15,40,Mid-Market,East,Pro,2021-05-26,2024-06
CUST_05080,2024-06-14,Price,2024-05-05,40,Enterprise,West,Basic,2023-10-21,2024-06
CUST_05081,2024-06-24,Product Gap,2024-05-31,24,SMB,West,Basic,2021-12-18,2024-06
CUST_05089,2024-06-26,Product Gap,2024-05-02,55,Mid-Market,West,Enterprise,2022-12-02,2024-06
CUST_05093,2024-06-14,Support Issues,2024-05-14,31,SMB,South,Pro,2021-03-18,2024-06
CUST_05094,2024-06-20,Product Gap,2024-05-30,21,SMB,East,Basic,2023-01-04,2024-06
CUST_05095,2024-07-01,Price,2024-05-21,41,SMB,East,Pro,2022-10-14,2024-07
CUST_05096,2024-06-27,Competitor,2024-05-30,28,Mid-Market,North,Basic,2022-05-12,2024-06
CUST_05102,2024-06-03,Business Closure,2024-05-15,19,SMB,South,Basic,2021-05-12,2024-06
CUST_05110,2024-06-17,Business Closure,2024-05-30,18,Mid-Market,East,Enterprise,2022-07-09,2024-06
CUST_05122,2024-06-11,Price,2024-04-13,59,Mid-Market,International,Pro,2024-05-13,2024-06
CUST_05123,2024-06-09,Price,2024-05-30,10,Mid-Market,North,Basic,2023-02-25,2024-06
CUST_05131,2024-06-29,Competitor,2024-05-11,49,SMB,South,Enterprise,2022-08-13,2024-06
CUST_05146,2024-06-13,Competitor,2024-06-04,9,Mid-Market,West,Enterprise,2023-07-07,2024-06
CUST_05147,2024-06-26,Price,2024-06-10,16,Mid-Market,South,Enterprise,2022-10-30,2024-06
CUST_05153,2024-06-09,Price,2024-05-18,22,SMB,East,Enterprise,2022-09-29,2024-06
CUST_05155,2024-06-16,Price,2024-04-18,59,Mid-Market,West,Pro,2024-04-18,2024-06
CUST_05160,2024-06-13,Competitor,2024-06-06,7,SMB,East,Basic,2024-03-19,2024-06
CUST_05161,2024-06-15,Competitor,2024-04-17,59,SMB,International,Enterprise,2023-03-01,2024-06
CUST_05162,2024-06-14,Price,2024-04-18,57,SMB,West,Basic,2021-06-23,2024-06
CUST_05164,2024-06-28,Price,2024-05-29,30,Mid-Market,East,Enterprise,2022-03-03,2024-06
CUST_05167,2024-06-21,Product Gap,2024-05-15,37,Enterprise,South,Basic,2021-10-28,2024-06
CUST_05170,2024-06-22,Product Gap,2024-06-09,13,SMB,East,Basic,2021-11-05,2024-06
CUST_05195,2024-06-20,Price,2024-05-22,29,SMB,South,Enterprise,2023-05-24,2024-06
CUST_05197,2024-06-18,Competitor,2024-05-29,20,SMB,East,Pro,2021-01-01,2024-06
CUST_05201,2024-06-07,Support Issues,2024-05-02,36,Enterprise,West,Pro,2022-04-20,2024-06
CUST_05204,2024-06-13,Support Issues,2024-04-24,50,SMB,North,Basic,2021-05-18,2024-06
CUST_05206,2024-06-22,Price,2024-04-24,59,SMB,East,Basic,2021-07-04,2024-06
CUST_05207,2024-06-03,Support Issues,2024-04-05,59,SMB,North,Pro,2023-07-22,2024-06
CUST_05212,2024-06-09,Product Gap,2024-05-26,14,SMB,East,Enterprise,2021-07-15,2024-06
CUST_05213,2024-06-20,Competitor,2024-05-27,24,SMB,North,Enterprise,2022-01-20,2024-06
CUST_05220,2024-06-03,Price,2024-04-07,57,SMB,East,Basic,2021-12-31,2024-06
CUST_05228,2024-06-27,Support Issues,2024-05-04,54,Mid-Market,South,Enterprise,2023-04-03,2024-06
CUST_05230,2024-06-17,Business Closure,2024-05-10,38,Enterprise,North,Basic,2022-01-24,2024-06
CUST_05237,2024-06-04,Price,2024-04-07,58,Mid-Market,West,Pro,2021-07-30,2024-06
CUST_05242,2024-06-17,Price,2024-05-06,42,SMB,International,Pro,2023-04-04,2024-06
CUST_05245,2024-06-28,Product Gap,2024-06-09,19,SMB,North,Pro,2024-03-10,2024-06
CUST_05247,2024-06-04,Competitor,2024-05-13,22,SMB,East,Pro,2022-02-17,2024-06
CUST_05256,2024-06-11,Business Closure,2024-04-14,58,SMB,West,Basic,2021-02-17,2024-06
CUST_05261,2024-06-06,Competitor,2024-05-19,18,Mid-Market,International,Pro,2022-05-02,2024-06
CUST_05266,2024-06-22,Support Issues,2024-05-24,29,SMB,North,Basic,2022-11-06,2024-06
CUST_05268,2024-06-24,Price,2024-04-29,56,SMB,East,Pro,2024-03-12,2024-06
CUST_05270,2024-06-09,Price,2024-04-19,51,SMB,North,Enterprise,2023-06-22,2024-06
CUST_05272,2024-06-14,Support Issues,2024-05-02,43,SMB,South,Enterprise,2022-03-29,2024-06
CUST_05285,2024-06-08,Price,2024-05-25,14,SMB,East,Pro,2022-07-21,2024-06
CUST_05289,2024-06-29,Price,2024-06-21,8,Mid-Market,South,Basic,2022-10-14,2024-06
CUST_05294,2024-06-02,Competitor,2024-04-26,37,SMB,West,Pro,2021-11-14,2024-06
CUST_05301,2024-06-04,Product Gap,2024-05-18,17,Mid-Market,South,Enterprise,2023-09-23,2024-06
CUST_05312,2024-06-04,Business Closure,2024-05-15,20,SMB,East,Basic,2022-07-01,2024-06
CUST_05329,2024-06-27,Product Gap,2024-05-03,55,SMB,West,Pro,2023-09-18,2024-06
CUST_05355,2024-06-12,Business Closure,2024-05-30,13,SMB,North,Pro,2022-01-24,2024-06
CUST_05362,2024-06-26,Product Gap,2024-05-18,39,SMB,South,Enterprise,2023-05-01,2024-06
CUST_05363,2024-06-19,Support Issues,2024-06-04,15,SMB,International,Enterprise,2021-05-20,2024-06
CUST_05364,2024-06-22,Competitor,2024-04-23,60,SMB,South,Enterprise,2024-04-09,2024-06
CUST_05365,2024-06-07,Price,2024-04-28,40,SMB,International,Pro,2021-12-07,2024-06
CUST_05366,2024-06-16,Competitor,2024-04-27,50,SMB,International,Basic,2023-02-13,2024-06
CUST_05373,2024-06-07,Support Issues,2024-04-10,58,Mid-Market,West,Enterprise,2021-10-23,2024-06
CUST_05374,2024-06-11,Price,2024-05-29,13,SMB,East,Pro,2024-04-29,2024-06
CUST_05378,2024-06-20,Price,2024-04-23,58,Mid-Market,North,Basic,2021-07-19,2024-06
CUST_05385,2024-07-01,Support Issues,2024-06-23,8,Mid-Market,East,Pro,2024-02-23,2024-07
CUST_05386,2024-06-22,Product Gap,2024-05-09,44,Mid-Market,West,Pro,2022-04-01,2024-06
CUST_05388,2024-07-01,Price,2024-05-18,44,SMB,South,Basic,2022-09-04,2024-07
CUST_05390,2024-06-08,Competitor,2024-05-20,19,Enterprise,South,Enterprise,2024-03-11,2024-06
CUST_05391,2024-06-03,Business Closure,2024-05-24,10,SMB,East,Pro,2021-02-01,2024-06
CUST_05397,2024-06-26,Price,2024-06-03,23,Mid-Market,West,Basic,2021-10-15,2024-06
CUST_05401,2024-06-26,Price,2024-05-09,48,SMB,North,Enterprise,2021-06-19,2024-06
CUST_05403,2024-06-09,Price,2024-05-25,15,Mid-Market,East,Basic,2022-12-08,2024-06
CUST_05404,2024-06-28,Support Issues,2024-05-19,40,SMB,South,Pro,2021-07-01,2024-06
CUST_05408,2024-06-20,Competitor,2024-05-19,32,SMB,West,Enterprise,2022-01-29,2024-06
CUST_05416,2024-06-26,Competitor,2024-04-27,60,SMB,North,Basic,2021-12-29,2024-06
CUST_05418,2024-06-16,Product Gap,2024-05-18,29,SMB,International,Pro,2022-11-28,2024-06
CUST_05426,2024-06-24,Price,2024-05-26,29,SMB,West,Pro,2021-11-07,2024-06
CUST_05429,2024-06-18,Price,2024-06-03,15,SMB,International,Basic,2023-05-04,2024-06
CUST_05435,2024-06-23,Price,2024-05-12,42,SMB,International,Pro,2023-06-29,2024-06
CUST_05439,2024-06-27,Competitor,2024-06-13,14,Mid-Market,International,Basic,2022-05-11,2024-06
CUST_05443,2024-06-28,Product Gap,2024-06-19,9,SMB,East,Basic,2021-09-25,2024-06
CUST_05445,2024-06-19,Product Gap,2024-05-23,27,Enterprise,North,Pro,2021-04-10,2024-06
CUST_05447,2024-06-09,Price,2024-05-03,37,SMB,South,Enterprise,2021-08-07,2024-06
CUST_05448,2024-06-02,Product Gap,2024-05-09,24,SMB,West,Enterprise,2021-01-21,2024-06
CUST_05452,2024-06-12,Business Closure,2024-05-05,38,SMB,South,Pro,2022-01-05,2024-06
CUST_05456,2024-06-16,Support Issues,2024-05-11,36,SMB,East,Pro,2023-09-19,2024-06
CUST_05457,2024-06-27,Competitor,2024-05-29,29,SMB,West,Pro,2021-06-06,2024-06
CUST_05458,2024-06-09,Price,2024-04-16,54,Mid-Market,South,Basic,2023-04-18,2024-06
CUST_05462,2024-06-28,Competitor,2024-05-23,36,Mid-Market,South,Pro,2021-06-12,2024-06
CUST_05464,2024-06-13,Business Closure,2024-04-25,49,SMB,South,Basic,2022-07-11,2024-06
CUST_05465,2024-07-01,Price,2024-05-12,50,Mid-Market,North,Pro,2021-05-20,2024-07
CUST_05468,2024-06-12,Price,2024-06-03,9,SMB,North,Basic,2021-04-15,2024-06
CUST_05469,2024-06-28,Support Issues,2024-06-12,16,SMB,East,Basic,2022-12-01,2024-06
CUST_05472,2024-06-07,Competitor,2024-05-19,19,Mid-Market,East,Pro,2023-05-23,2024-06
CUST_05477,2024-06-11,Product Gap,2024-04-27,45,Enterprise,North,Basic,2021-09-25,2024-06
CUST_05478,2024-06-12,Competitor,2024-04-20,53,SMB,West,Basic,2022-12-24,2024-06
CUST_05489,2024-06-04,Product Gap,2024-04-05,60,SMB,North,Basic,2022-09-19,2024-06
CUST_05491,2024-06-20,Competitor,2024-05-27,24,Mid-Market,South,Enterprise,2023-09-03,2024-06
CUST_05493,2024-06-25,Support Issues,2024-05-27,29,SMB,West,Pro,2024-03-16,2024-06
CUST_05498,2024-06-28,Competitor,2024-05-16,43,Mid-Market,International,Pro,2021-10-11,2024-06
CUST_05501,2024-06-29,Competitor,2024-05-31,29,SMB,North,Basic,2022-11-12,2024-06
CUST_05505,2024-06-12,Business Closure,2024-05-03,40,SMB,East,Basic,2022-04-02,2024-06
CUST_05511,2024-06-26,Price,2024-06-13,13,SMB,North,Pro,2022-02-20,2024-06
CUST_05521,2024-06-08,Support Issues,2024-05-24,15,Mid-Market,North,Pro,2023-11-13,2024-06
CUST_05525,2024-06-02,Competitor,2024-05-05,28,SMB,East,Basic,2023-02-06,2024-06
CUST_05526,2024-06-29,Product Gap,2024-05-12,48,SMB,North,Basic,2022-12-12,2024-06
CUST_05536,2024-06-18,Product Gap,2024-05-26,23,Mid-Market,North,Enterprise,2023-08-22,2024-06
CUST_05539,2024-06-28,Competitor,2024-06-02,26,SMB,South,Basic,2022-05-19,2024-06
CUST_05541,2024-06-12,Product Gap,2024-05-17,26,SMB,International,Pro,2023-06-05,2024-06
CUST_05546,2024-06-05,Competitor,2024-05-16,20,Mid-Market,East,Enterprise,2024-04-29,2024-06
CUST_05549,2024-06-16,Business Closure,2024-05-28,19,SMB,East,Pro,2022-03-01,2024-06
CUST_05556,2024-06-03,Competitor,2024-04-28,36,SMB,North,Basic,2024-02-09,2024-06
CUST_05562,2024-06-29,Price,2024-05-17,43,SMB,East,Basic,2021-06-12,2024-06
CUST_05572,2024-06-18,Competitor,2024-05-13,36,SMB,North,Pro,2023-05-02,2024-06
CUST_05573,2024-06-22,Business Closure,2024-04-24,59,Mid-Market,North,Pro,2021-07-31,2024-06
CUST_05578,2024-06-03,Product Gap,2024-04-14,50,Mid-Market,North,Pro,2023-02-13,2024-06
CUST_05580,2024-06-22,Price,2024-05-22,31,Mid-Market,North,Pro,2024-04-03,2024-06
CUST_05585,2024-06-11,Competitor,2024-05-20,22,SMB,North,Enterprise,2022-11-21,2024-06
CUST_05586,2024-06-16,Business Closure,2024-05-26,21,SMB,North,Pro,2021-12-06,2024-06
CUST_05588,2024-06-02,Price,2024-05-17,16,SMB,West,Pro,2021-07-29,2024-06
CUST_05606,2024-06-27,Competitor,2024-05-23,35,Mid-Market,West,Pro,2022-08-16,2024-06
CUST_05611,2024-06-19,Competitor,2024-04-23,57,Mid-Market,East,Pro,2023-04-29,2024-06
CUST_05613,2024-06-04,Product Gap,2024-05-21,14,Mid-Market,East,Enterprise,2022-03-12,2024-06
CUST_05616,2024-06-28,Competitor,2024-06-12,16,SMB,North,Basic,2022-07-03,2024-06
CUST_05622,2024-06-19,Competitor,2024-05-19,31,SMB,International,Basic,2024-02-14,2024-06
CUST_05623,2024-06-18,Support Issues,2024-05-08,41,SMB,North,Enterprise,2021-03-16,2024-06
CUST_05628,2024-06-03,Competitor,2024-04-14,50,SMB,East,Pro,2023-08-16,2024-06
CUST_05636,2024-06-24,Product Gap,2024-06-13,11,SMB,East,Basic,2023-07-06,2024-06
CUST_05638,2024-06-02,Product Gap,2024-05-09,24,SMB,South,Enterprise,2021-11-28,2024-06
CUST_05651,2024-06-10,Support Issues,2024-05-31,10,SMB,South,Basic,2024-05-29,2024-06
CUST_05661,2024-06-05,Price,2024-04-07,59,SMB,West,Basic,2021-04-24,2024-06
CUST_05663,2024-06-13,Competitor,2024-04-18,56,SMB,International,Enterprise,2023-11-20,2024-06
CUST_05667,2024-06-14,Product Gap,2024-05-30,15,SMB,International,Basic,2021-05-31,2024-06
CUST_05671,2024-06-21,Price,2024-06-10,11,SMB,North,Basic,2023-04-22,2024-06
CUST_05675,2024-06-26,Competitor,2024-05-28,29,Mid-Market,International,Basic,2024-04-25,2024-06
CUST_05676,2024-06-03,Price,2024-05-09,25,SMB,North,Pro,2022-05-15,2024-06
CUST_05679,2024-06-13,Support Issues,2024-04-25,49,SMB,East,Pro,2021-07-28,2024-06
CUST_05684,2024-06-21,Product Gap,2024-05-30,22,SMB,North,Pro,2021-08-26,2024-06
CUST_05685,2024-06-26,Support Issues,2024-05-08,49,SMB,North,Basic,2022-06-12,2024-06
CUST_05686,2024-06-14,Price,2024-04-27,48,SMB,East,Basic,2023-09-08,2024-06
CUST_05689,2024-06-24,Product Gap,2024-05-14,41,SMB,International,Basic,2024-03-27,2024-06
CUST_05692,2024-06-19,Support Issues,2024-05-09,41,Enterprise,South,Basic,2022-09-01,2024-06
CUST_05694,2024-06-03,Product Gap,2024-04-08,56,SMB,West,Enterprise,2024-03-15,2024-06
CUST_05699,2024-06-08,Competitor,2024-05-24,15,SMB,West,Basic,2023-06-02,2024-06
CUST_05704,2024-06-12,Competitor,2024-04-20,53,SMB,North,Enterprise,2021-08-15,2024-06
CUST_05705,2024-06-29,Price,2024-06-08,21,SMB,East,Pro,2021-06-20,2024-06
CUST_05708,2024-06-06,Price,2024-05-22,15,SMB,North,Pro,2023-08-21,2024-06
CUST_05710,2024-06-07,Competitor,2024-05-17,21,Mid-Market,East,Enterprise,2022-10-31,2024-06
CUST_05713,2024-06-26,Product Gap,2024-06-16,10,SMB,West,Pro,2021-09-21,2024-06
CUST_05715,2024-06-16,Price,2024-04-22,55,SMB,North,Basic,2021-03-20,2024-06
CUST_05721,2024-06-23,Product Gap,2024-05-15,39,SMB,West,Pro,2021-01-19,2024-06
CUST_05722,2024-06-26,Price,2024-05-29,28,SMB,South,Basic,2022-06-02,2024-06
CUST_05726,2024-06-09,Competitor,2024-05-30,10,SMB,West,Pro,2023-11-23,2024-06
CUST_05737,2024-06-14,Product Gap,2024-05-09,36,SMB,North,Pro,2021-03-24,2024-06
CUST_05738,2024-06-15,Price,2024-05-21,25,SMB,East,Basic,2022-05-03,2024-06
CUST_05739,2024-06-24,Product Gap,2024-05-10,45,SMB,International,Basic,2023-11-06,2024-06
CUST_05740,2024-06-29,Support Issues,2024-05-08,52,SMB,West,Pro,2023-06-04,2024-06
CUST_05741,2024-06-03,Competitor,2024-05-19,15,SMB,West,Enterprise,2021-09-26,2024-06
CUST_05743,2024-06-13,Price,2024-04-21,53,SMB,South,Pro,2022-01-06,2024-06
CUST_05752,2024-06-03,Competitor,2024-05-27,7,SMB,North,Enterprise,2023-11-19,2024-06
CUST_05758,2024-06-24,Product Gap,2024-05-23,32,SMB,International,Enterprise,2022-03-28,2024-06
CUST_05769,2024-06-14,Support Issues,2024-05-19,26,SMB,South,Basic,2022-06-15,2024-06
CUST_05785,2024-06-03,Price,2024-04-23,41,SMB,East,Basic,2021-06-03,2024-06
CUST_05788,2024-06-16,Support Issues,2024-05-09,38,Enterprise,North,Basic,2022-05-31,2024-06
CUST_05790,2024-06-26,Competitor,2024-06-07,19,SMB,North,Enterprise,2021-11-24,2024-06
CUST_05792,2024-06-26,Business Closure,2024-06-12,14,SMB,West,Enterprise,2022-10-28,2024-06
CUST_05800,2024-06-20,Support Issues,2024-05-14,37,SMB,West,Basic,2021-03-14,2024-06
CUST_05803,2024-06-10,Price,2024-05-07,34,SMB,West,Basic,2021-11-03,2024-06
CUST_05804,2024-06-07,Price,2024-04-10,58,Mid-Market,West,Enterprise,2023-04-01,2024-06
CUST_05805,2024-06-03,Support Issues,2024-04-05,59,SMB,East,Basic,2023-08-05,2024-06
CUST_05806,2024-06-19,Business Closure,2024-05-16,34,SMB,West,Enterprise,2021-12-20,2024-06
CUST_05808,2024-06-05,Competitor,2024-04-11,55,SMB,International,Enterprise,2023-02-23,2024-06
CUST_05812,2024-06-25,Business Closure,2024-05-04,52,Mid-Market,North,Pro,2023-05-06,2024-06
CUST_05818,2024-06-19,Competitor,2024-05-25,25,SMB,International,Basic,2024-02-08,2024-06
CUST_05824,2024-06-02,Price,2024-04-19,44,SMB,East,Pro,2024-01-04,2024-06
CUST_05826,2024-06-05,Competitor,2024-04-28,38,SMB,International,Pro,2023-06-08,2024-06
CUST_05831,2024-06-10,Competitor,2024-05-20,21,SMB,East,Basic,2023-05-19,2024-06
CUST_05834,2024-06-18,Competitor,2024-05-22,27,SMB,West,Enterprise,2021-05-12,2024-06
CUST_05837,2024-06-08,Support Issues,2024-04-12,57,SMB,West,Basic,2021-02-06,2024-06
CUST_05839,2024-06-10,Competitor,2024-05-16,25,SMB,West,Basic,2023-08-24,2024-06
CUST_05844,2024-06-25,Price,2024-05-05,51,Mid-Market,North,Basic,2021-05-18,2024-06
CUST_05845,2024-06-24,Price,2024-05-19,36,SMB,North,Pro,2023-08-19,2024-06
CUST_05846,2024-06-21,Competitor,2024-04-26,56,Enterprise,South,Pro,2021-12-28,2024-06
CUST_05848,2024-06-19,Price,2024-05-18,32,SMB,West,Pro,2021-12-26,2024-06
CUST_05854,2024-06-04,Competitor,2024-04-08,57,SMB,South,Enterprise,2021-12-06,2024-06
CUST_05862,2024-06-19,Product Gap,2024-05-02,48,SMB,East,Basic,2022-07-18,2024-06
CUST_05868,2024-06-22,Product Gap,2024-05-29,24,SMB,International,Enterprise,2023-12-31,2024-06
CUST_05872,2024-06-16,Price,2024-04-28,49,Mid-Market,International,Basic,2023-12-26,2024-06
CUST_05873,2024-06-21,Price,2024-05-23,29,SMB,North,Enterprise,2023-05-08,2024-06
CUST_05874,2024-06-26,Product Gap,2024-05-10,47,Mid-Market,East,Enterprise,2021-10-02,2024-06
CUST_05881,2024-06-04,Competitor,2024-04-19,46,SMB,South,Basic,2023-07-28,2024-06
CUST_05885,2024-06-10,Product Gap,2024-05-07,34,SMB,South,Basic,2023-11-17,2024-06
CUST_05886,2024-06-23,Competitor,2024-04-24,60,SMB,North,Basic,2022-07-23,2024-06
CUST_05895,2024-06-06,Competitor,2024-04-15,52,Mid-Market,International,Enterprise,2023-08-12,2024-06
CUST_05899,2024-06-07,Price,2024-05-07,31,Mid-Market,West,Enterprise,2023-10-05,2024-06
CUST_05901,2024-06-17,Competitor,2024-04-18,60,Mid-Market,North,Basic,2021-08-04,2024-06
CUST_05906,2024-06-23,Price,2024-06-15,8,SMB,East,Basic,2021-02-28,2024-06
CUST_05907,2024-06-12,Support Issues,2024-04-24,49,SMB,North,Pro,2021-10-13,2024-06
CUST_05913,2024-06-07,Support Issues,2024-05-11,27,Mid-Market,East,Pro,2023-08-01,2024-06
CUST_05924,2024-06-08,Business Closure,2024-05-03,36,SMB,East,Pro,2021-03-16,2024-06
CUST_05930,2024-06-17,Competitor,2024-05-04,44,SMB,International,Enterprise,2021-03-21,2024-06
CUST_05947,2024-06-12,Price,2024-05-20,23,SMB,West,Basic,2023-10-03,2024-06
CUST_05954,2024-06-20,Price,2024-05-17,34,SMB,International,Pro,2022-10-03,2024-06
CUST_05956,2024-06-29,Price,2024-05-06,54,SMB,East,Enterprise,2023-10-23,2024-06
CUST_05959,2024-07-01,Product Gap,2024-06-04,27,SMB,North,Basic,2022-02-23,2024-07
CUST_05962,2024-06-04,Price,2024-05-17,18,Mid-Market,West,Pro,2022-05-11,2024-06
CUST_05970,2024-06-26,Competitor,2024-05-13,44,Mid-Market,North,Pro,2024-05-02,2024-06
CUST_05971,2024-06-17,Competitor,2024-05-12,36,SMB,West,Basic,2022-04-23,2024-06
CUST_05974,2024-06-06,Price,2024-05-02,35,Mid-Market,North,Basic,2021-09-21,2024-06
CUST_05976,2024-06-05,Product Gap,2024-04-16,50,SMB,International,Pro,2021-03-22,2024-06
CUST_05979,2024-06-02,Price,2024-04-17,46,SMB,South,Basic,2022-01-21,2024-06
CUST_05984,2024-06-08,Business Closure,2024-04-20,49,SMB,North,Pro,2023-09-19,2024-06
CUST_05985,2024-06-17,Product Gap,2024-05-24,24,SMB,East,Basic,2024-02-28,2024-06
CUST_05986,2024-06-26,Competitor,2024-06-03,23,Enterprise,West,Pro,2022-08-19,2024-06
CUST_05991,2024-06-22,Price,2024-05-25,28,SMB,International,Basic,2023-07-30,2024-06
CUST_05996,2024-06-24,Competitor,2024-06-06,18,SMB,South,Pro,2022-02-26,2024-06
CUST_05999,2024-06-10,Price,2024-05-24,17,SMB,North,Enterprise,2022-05-23,2024-06
CUST_06011,2024-06-15,Support Issues,2024-06-04,11,SMB,East,Enterprise,2023-09-29,2024-06
CUST_06017,2024-06-07,Price,2024-04-09,59,SMB,East,Pro,2021-03-18,2024-06
CUST_06020,2024-06-03,Product Gap,2024-05-10,24,SMB,West,Pro,2021-05-21,2024-06
CUST_06037,2024-06-06,Business Closure,2024-04-11,56,SMB,International,Basic,2021-02-09,2024-06
CUST_06039,2024-06-07,Support Issues,2024-04-09,59,SMB,North,Enterprise,2023-05-11,2024-06
CUST_06041,2024-06-23,Price,2024-05-20,34,SMB,North,Basic,2022-12-29,2024-06
CUST_06042,2024-06-13,Product Gap,2024-05-31,13,SMB,East,Basic,2022-08-25,2024-06
CUST_06048,2024-06-29,Price,2024-06-04,25,SMB,West,Pro,2023-05-16,2024-06
CUST_06049,2024-06-12,Support Issues,2024-04-15,58,SMB,West,Pro,2021-04-05,2024-06
CUST_06050,2024-06-06,Price,2024-05-20,17,Mid-Market,International,Pro,2021-07-31,2024-06
CUST_06053,2024-06-30,Price,2024-05-28,33,SMB,South,Enterprise,2022-08-01,2024-06
