campaign_id,channel,target_segment,impressions,ctr,clicks,leads,conversions,cost,revenue_generated,roi,start_date,end_date,campaign_duration_days,cost_per_lead,cost_per_conversion
CAMP_327,Email,All,302426,0.062097835503561204,18780,1524,219,4127,1008627.52,24339.726677974315,2023-03-01,2023-04-01,31,2.708005249343832,18.84474885844749
CAMP_328,Paid Search,All,147978,0.07619375853167362,11275,1670,255,10452,854396.9,8074.48239571374,2023-10-29,2023-12-12,44,6.258682634730539,40.98823529411764
CAMP_329,Paid Search,Enterprise,31806,0.146073067974596,4646,901,122,2037,2100140.51,102999.68139420716,2023-11-12,2024-01-11,60,2.2608213096559377,16.69672131147541
CAMP_330,Content Marketing,All,243050,0.10969759308784201,26662,5879,324,27871,1450093.01,5102.873990886585,2023-12-07,2024-01-30,54,4.740772240176901,86.02160493827161
CAMP_331,Webinar,Enterprise,296755,0.08069956698286465,23948,1222,105,14828,1293727.09,8624.892702994335,2023-10-07,2023-11-26,50,12.134206219312603,141.21904761904761
CAMP_332,Email,SMB,420768,0.05669870332344665,23857,2328,369,25345,382101.24,1407.6000789110278,2023-06-06,2023-07-13,37,10.887027491408935,68.68563685636856
CAMP_333,Email,Enterprise,150906,0.05299988072044849,7998,1964,190,774,2543323.79,328494.8049095607,2023-09-23,2023-11-09,47,0.3940936863543788,4.073684210526316
CAMP_334,Email,All,401240,0.08579902302861131,34426,7528,1326,16256,5994234.01,36773.978900098424,2023-08-16,2023-09-21,36,2.159404888416578,12.259426847662143
CAMP_335,Social Media,SMB,19436,0.052274130479522535,1016,195,35,45372,46083.96,1.5691615974609872,2023-11-20,2023-12-29,39,232.6769230769231,1296.3428571428572
CAMP_336,Email,Mid-Market,411479,0.010697994308336513,4402,382,26,47451,133434.27,181.2043371056458,2023-10-03,2023-11-04,32,124.217277486911,1825.0384615384614
CAMP_337,Social Media,Mid-Market,468810,0.12039845566434162,56444,8319,537,21383,3063294.77,14225.84188373942,2023-12-17,2024-01-25,39,2.5703810554153144,39.819366852886404
CAMP_338,Email,SMB,410987,0.08189796757561675,33659,4435,786,36212,980495.71,2607.6541201811556,2023-06-27,2023-08-16,50,8.165050732807215,46.07124681933842
CAMP_339,Social Media,Mid-Market,27606,0.1492791422154604,4121,458,91,47484,489850.47,931.6116376042455,2024-01-20,2024-03-07,47,103.67685589519651,521.8021978021978
CAMP_340,Social Media,Mid-Market,7354,0.09233070437856948,679,133,6,38076,34600.58,-9.127586931400353,2024-02-16,2024-04-01,45,286.2857142857143,6346.0
CAMP_341,Email,Mid-Market,126962,0.12089444085631922,15349,1665,192,39171,804466.69,1953.7302851599395,2023-03-18,2023-04-17,30,23.526126126126126,204.015625
CAMP_342,Email,SMB,283491,0.019997107491948597,5669,352,54,25849,65193.19,152.20778366667957,2023-09-05,2023-09-15,10,73.4346590909091,478.68518518518516
CAMP_343,Social Media,Enterprise,232800,0.10759879725085911,25049,5480,525,25680,9289979.67,36075.933294392526,2023-04-14,2023-06-06,53,4.686131386861314,48.91428571428571
CAMP_344,Social Media,Enterprise,320717,0.07619801881409467,24438,1713,106,9528,1464412.63,15269.570004198153,2023-11-11,2023-12-27,46,5.562171628721541,89.88679245283019
CAMP_345,Email,SMB,487992,0.02389998196691749,11663,1572,243,15895,254421.44,1500.6381881094685,2023-06-09,2023-06-29,20,10.111323155216285,65.41152263374485
CAMP_346,Paid Search,All,253905,0.12029696146196411,30544,4891,708,30074,2392671.45,7855.94683114983,2023-02-22,2023-04-01,38,6.148844817010836,42.4774011299435
CAMP_347,Paid Search,Mid-Market,269297,0.016398251744356603,4416,581,108,43966,588612.93,1238.7911795478326,2023-03-12,2023-04-16,35,75.67297762478485,407.0925925925926
CAMP_348,Content Marketing,Enterprise,454875,0.1440989282769992,65547,7284,983,19826,15821415.59,79701.3496923232,2023-10-17,2023-12-02,46,2.7218561230093354,20.16887080366226
CAMP_349,Paid Search,All,483563,0.10109954649135687,48888,9162,1120,22782,4691399.73,20492.57189886753,2023-03-19,2023-04-24,36,2.486574983628029,20.34107142857143
CAMP_350,Paid Search,SMB,373240,0.14269906762404888,53261,10955,1409,9387,1985865.76,21055.48908064344,2023-04-30,2023-05-13,13,0.8568690095846645,6.662171753016324
CAMP_351,Content Marketing,SMB,302806,0.08179824706247564,24769,1356,199,23498,270507.26,1051.19269725083,2023-09-25,2023-10-11,16,17.328908554572273,118.08040201005025
CAMP_352,Social Media,SMB,283111,0.10369784289554274,29358,6391,709,48669,887416.53,1723.3712013807558,2023-01-30,2023-02-13,14,7.615240181505242,68.64456981664316
CAMP_353,Email,SMB,414620,0.12429935844870002,51537,11522,1730,43502,2003719.52,4506.039998161004,2023-07-22,2023-08-01,10,3.7755597986460683,25.145664739884392
CAMP_354,Email,All,159345,0.12249521478552826,19519,2669,401,5119,1621885.24,31583.634303574916,2023-04-29,2023-06-09,41,1.9179467965530161,12.765586034912719
CAMP_355,Social Media,All,193134,0.09209667898971699,17787,1340,200,12204,889312.46,7187.057194362504,2023-03-18,2023-04-09,22,9.107462686567164,61.02
CAMP_356,Content Marketing,All,342530,0.01529793010831168,5240,733,142,38274,540869.31,1313.1507289543817,2024-01-26,2024-02-18,23,52.215552523874486,269.53521126760563
CAMP_357,Webinar,All,27833,0.03459921675708691,963,224,14,8271,47760.53,477.4456534880909,2023-11-26,2024-01-14,49,36.924107142857146,590.7857142857143
CAMP_358,Email,SMB,348666,0.01749812141132201,6101,926,105,39470,103776.54,162.9251076767165,2024-01-05,2024-01-12,7,42.62419006479482,375.9047619047619
CAMP_359,Content Marketing,All,497775,0.10909949274270504,54307,2719,313,36240,1077836.32,2874.1620309050772,2023-10-17,2023-12-08,52,13.328429569694741,115.78274760383387
CAMP_360,Webinar,Mid-Market,104500,0.06759808612440191,7064,1704,173,46160,729806.42,1481.03643847487,2023-04-22,2023-05-23,31,27.089201877934272,266.8208092485549
CAMP_361,Paid Search,All,13515,0.03529411764705882,477,47,9,48558,37142.18,-23.509658552658674,2023-08-26,2023-09-30,35,1033.1489361702127,5395.333333333333
CAMP_362,Paid Search,Mid-Market,162069,0.10749742393671831,17422,966,109,10394,565958.04,5345.045603232635,2023-06-14,2023-07-17,33,10.75983436853002,95.35779816513761
CAMP_363,Email,SMB,490409,0.14459971166923935,70913,13478,793,9534,1137990.15,11836.12492133417,2023-11-28,2024-01-06,39,0.7073749814512539,12.022698612862547
CAMP_364,Email,All,175642,0.08229808360187199,14455,3216,265,46790,1269497.45,2613.181128446249,2023-11-18,2023-12-02,14,14.54912935323383,176.56603773584905
CAMP_365,Email,Mid-Market,232457,0.1355992721234465,31521,6957,393,10870,1585673.81,14487.615547378104,2023-08-06,2023-08-31,25,1.5624550812131666,27.65903307888041
CAMP_366,Social Media,All,31727,0.12689507359662117,4026,357,40,32373,149943.34,363.17406480709235,2024-02-23,2024-03-07,13,90.68067226890756,809.325
CAMP_367,Email,All,311093,0.043199300530709465,13439,2157,318,36049,1034712.68,2770.295098338373,2024-02-19,2024-03-19,29,16.71256374594344,113.36163522012579
CAMP_368,Content Marketing,All,444660,0.02449961768542257,10894,2718,537,13084,2221782.0,16880.90797921125,2023-05-11,2023-06-03,23,4.813833701250919,24.364990689013034
CAMP_369,Email,Mid-Market,150078,0.028898306214102,4337,229,21,9915,91245.68,820.279172970247,2024-02-13,2024-03-20,36,43.29694323144105,472.14285714285717
CAMP_370,Content Marketing,SMB,164026,0.12749807957275067,20913,3348,193,24037,223837.95,831.222490327412,2023-11-01,2023-11-29,28,7.179510155316607,124.5440414507772
CAMP_371,Paid Search,SMB,497360,0.10619872929065466,52819,7471,699,44470,685188.28,1440.7876770856758,2023-07-11,2023-09-05,56,5.952349083121403,63.61945636623748
CAMP_372,Social Media,Enterprise,467287,0.06929788331368089,32382,5054,292,35831,4531045.74,12545.602243867042,2023-04-03,2023-04-18,15,7.089631974673526,122.70890410958904
CAMP_373,Paid Search,Mid-Market,225887,0.03989605422180117,9012,1455,77,33185,448592.79,1251.793852644267,2023-08-15,2023-09-29,45,22.807560137457045,430.97402597402595
CAMP_374,Email,All,124171,0.13609457924958324,16899,3545,642,15713,2253887.87,14244.09641697957,2023-10-03,2023-11-19,47,4.432440056417489,24.47507788161994
CAMP_375,Email,SMB,153330,0.02129394117263419,3265,278,36,34917,38914.74,11.449265400807624,2023-05-09,2023-06-10,32,125.60071942446044,969.9166666666666
CAMP_376,Paid Search,SMB,305559,0.09429930062606567,28814,4068,272,41772,382481.82,815.6416259695491,2023-01-31,2023-03-25,53,10.268436578171091,153.5735294117647
CAMP_377,Webinar,All,185560,0.14039663720629447,26052,2016,279,18316,1100736.32,5909.6981873771565,2023-02-03,2023-03-16,41,9.08531746031746,65.64874551971326
CAMP_378,Content Marketing,All,196223,0.11589874785320783,22742,5116,930,31457,4037718.34,12735.675175636583,2023-02-22,2023-03-23,29,6.148749022673964,33.8247311827957
CAMP_379,Email,All,405361,0.1379979820456334,55939,9491,1547,10156,5626266.17,55298.44594328475,2023-01-08,2023-01-30,22,1.0700663786745337,6.564964447317388
CAMP_380,Paid Search,Enterprise,497958,0.03759955658910993,18723,3110,383,41610,4753083.55,11322.935712569093,2023-03-14,2023-04-25,42,13.379421221864952,108.64229765013054
CAMP_381,Email,Enterprise,171619,0.06909491373332789,11858,1812,128,4219,2052910.69,48558.70324721497,2023-03-24,2023-05-10,47,2.3283664459161146,32.9609375
CAMP_382,Email,All,271480,0.1432996905849418,38903,5175,603,2321,2788713.67,120051.38604049978,2023-02-22,2023-03-05,11,0.4485024154589372,3.8490878938640134
CAMP_383,Email,Mid-Market,206317,0.06499706761924612,13410,2565,170,31135,881097.14,2729.9249718965793,2023-06-14,2023-06-24,10,12.138401559454191,183.14705882352942
CAMP_384,Social Media,All,373630,0.1240987072772529,46367,8704,1669,36148,7523281.65,20712.44232046033,2023-12-11,2024-02-07,58,4.153033088235294,21.658478130617137
CAMP_385,Social Media,SMB,406758,0.12529808878989473,50966,3486,237,18675,299135.04,1501.7940562248996,2023-08-04,2023-09-19,46,5.357142857142857,78.79746835443038
CAMP_386,Paid Search,Mid-Market,76614,0.03409298561620591,2612,363,42,22655,206159.61,809.9960715073934,2023-07-02,2023-08-19,48,62.41046831955923,539.4047619047619
CAMP_387,Paid Search,All,379688,0.028699879901392722,10897,924,76,25351,342821.39,1252.299278134985,2023-09-03,2023-09-19,16,27.436147186147185,333.5657894736842
CAMP_388,Social Media,Mid-Market,452439,0.11459887410236518,51849,6997,731,37514,3215842.22,8472.378898544544,2023-03-03,2023-04-11,39,5.36144061740746,51.3187414500684
CAMP_389,Social Media,Mid-Market,155612,0.09499910032645298,14783,2776,538,7238,3130515.96,43151.11854103344,2023-06-27,2023-07-22,25,2.607348703170029,13.453531598513012
CAMP_390,Paid Search,Mid-Market,187576,0.12659935172943235,23747,3567,206,4692,1065049.91,22599.273444160273,2023-07-02,2023-07-15,13,1.3153910849453323,22.776699029126213
CAMP_391,Email,All,10260,0.04366471734892788,448,86,10,37052,32333.65,-12.734400302277876,2023-10-10,2023-11-22,43,430.83720930232556,3705.2
CAMP_392,Social Media,Mid-Market,240604,0.12359728017821815,29738,6175,1044,10633,4716702.47,44259.09404683532,2024-01-07,2024-02-29,53,1.7219433198380567,10.184865900383143
CAMP_393,Email,Mid-Market,255739,0.11709985571226915,29947,6278,457,4954,1908003.24,38414.39725474364,2023-09-03,2023-10-03,30,0.7891048104491877,10.840262582056893
CAMP_394,Webinar,All,285929,0.024397665154636292,6976,1701,96,3813,307564.1,7966.197220036716,2024-02-17,2024-03-23,35,2.241622574955908,39.71875
CAMP_395,Social Media,Mid-Market,54699,0.1317939998903088,7209,1225,182,11756,756907.67,6338.479669955767,2023-06-10,2023-07-18,38,9.59673469387755,64.5934065934066
CAMP_396,Email,All,272980,0.11449923071287274,31256,6276,641,47462,3071424.76,6371.334457039316,2023-12-28,2024-02-15,49,7.562460165710644,74.04368174726989
CAMP_397,Webinar,All,260591,0.10129666795860179,26397,2264,142,4055,567592.81,13897.356596794083,2024-02-11,2024-03-16,34,1.7910777385159011,28.556338028169016
CAMP_398,Social Media,All,96122,0.12449803374877759,11967,950,156,15273,625076.1,3992.6870948733053,2023-09-07,2023-09-26,19,16.076842105263157,97.90384615384616
CAMP_399,Content Marketing,Mid-Market,261403,0.0860969460947273,22506,1873,263,35950,1056761.58,2839.531515994437,2023-08-08,2023-10-03,56,19.193806727175655,136.6920152091255
CAMP_400,Paid Search,SMB,251485,0.10729864604250751,26984,2007,391,2138,447295.17,20821.19597754911,2023-06-26,2023-08-22,57,1.0652715495764824,5.468030690537084
CAMP_401,Webinar,Mid-Market,388961,0.08269980794989729,32167,5355,767,6128,4293987.53,69971.59807441253,2023-11-22,2024-01-02,41,1.1443510737628384,7.989569752281617
CAMP_402,Paid Search,SMB,203831,0.013599501547850916,2772,204,16,11063,22619.15,104.45765163156469,2023-12-23,2024-01-02,10,54.23039215686274,691.4375
CAMP_403,Content Marketing,Enterprise,61692,0.14019645983271736,8649,1799,194,37493,2995812.28,7890.324273864454,2023-11-12,2023-12-28,46,20.841022790439133,193.26288659793815
CAMP_404,Paid Search,Enterprise,43558,0.07348822259975206,3201,373,60,16988,1037309.76,6006.132328702613,2024-01-18,2024-03-04,46,45.54423592493298,283.1333333333333
CAMP_405,Webinar,Enterprise,95472,0.14059619574325458,13423,804,118,47083,1741112.16,3597.963511246097,2023-07-09,2023-08-01,23,58.56094527363184,399.00847457627117
CAMP_406,Social Media,SMB,483440,0.06759887473109383,32680,5508,316,46231,403205.16,772.1532305163201,2023-08-20,2023-10-08,49,8.393427741466958,146.3006329113924
CAMP_407,Paid Search,All,334984,0.12819716762591646,42944,10599,1701,34442,8109656.28,23445.83438824691,2023-11-23,2023-12-09,16,3.2495518445136335,20.24808935920047
CAMP_408,Paid Search,Enterprise,414426,0.04969765410471351,20596,4620,425,2599,5190054.39,199594.28203155057,2023-09-13,2023-11-02,50,0.5625541125541126,6.115294117647059
CAMP_409,Email,SMB,329754,0.056699842913201966,18697,1638,127,18884,128191.27,578.8353632704935,2023-06-29,2023-07-14,15,11.528693528693529,148.69291338582678
CAMP_410,Paid Search,All,238752,0.07969776169414287,19028,3002,175,13367,581779.48,4252.356400089773,2023-08-11,2023-08-29,18,4.4526982011992,76.38285714285715
CAMP_411,Content Marketing,SMB,485839,0.12779953853025386,62090,13496,1942,28996,2739383.76,9347.453993654297,2023-10-23,2023-11-11,19,2.1484884410195613,14.930998970133883
CAMP_412,Paid Search,All,45264,0.09528543655001767,4313,264,15,26095,50379.56,93.0621191799195,2023-07-02,2023-08-20,49,98.84469696969697,1739.6666666666667
CAMP_413,Social Media,Mid-Market,368746,0.07369842655920335,27176,5557,857,30272,3584493.17,11740.952596458774,2024-02-28,2024-04-24,56,5.44754363865395,35.323220536756125
CAMP_414,Webinar,Mid-Market,347213,0.04099788890392929,14235,1838,291,23186,1660449.58,7061.431812300526,2023-04-19,2023-05-20,31,12.614798694232862,79.67697594501718
CAMP_415,Social Media,SMB,194071,0.14539524194753467,28217,6152,653,12482,859612.46,6786.816696042301,2024-02-17,2024-04-13,56,2.028933680104031,19.114854517611025
CAMP_416,Email,All,86184,0.01609347442680776,1387,228,32,5957,106461.76,1687.1707235185497,2023-07-27,2023-08-13,17,26.12719298245614,186.15625
CAMP_417,Social Media,SMB,76333,0.12569923886130507,9595,817,68,41380,84964.41,105.32723537941035,2023-07-28,2023-08-30,33,50.64871481028152,608.5294117647059
CAMP_418,Webinar,All,115027,0.11089570274805045,12756,2170,149,5381,534204.66,9827.609366288794,2023-05-28,2023-07-08,41,2.4797235023041475,36.11409395973154
CAMP_419,Content Marketing,Enterprise,354468,0.08509936016791361,30165,7212,706,12029,11054020.63,91794.75958101255,2023-04-18,2023-06-03,46,1.6679145867997782,17.03824362606232
CAMP_420,Email,All,282997,0.08439665438149521,23884,4222,576,3525,2228612.26,63123.042836879424,2023-04-11,2023-05-21,40,0.8349123638086215,6.119791666666667
CAMP_421,Paid Search,All,440116,0.03049877759499768,13423,1982,125,4043,405134.04,9920.629235716053,2024-02-07,2024-04-01,54,2.039858728557013,32.344
CAMP_422,Webinar,SMB,31203,0.06967278787296094,2174,179,20,19231,26263.08,36.566377203473564,2023-12-13,2024-01-04,22,107.43575418994413,961.55
CAMP_423,Social Media,Enterprise,355306,0.0297996656403213,10588,630,118,12849,1671014.24,12905.013931045218,2024-01-09,2024-03-01,52,20.395238095238096,108.88983050847457
CAMP_424,Social Media,All,94845,0.07659866097316674,7265,698,85,40676,291372.92,616.3263841085652,2023-08-31,2023-09-19,19,58.27507163323782,478.54117647058825
CAMP_425,Webinar,Mid-Market,136472,0.10949498798288293,14943,1341,147,11033,715034.97,6380.875283241186,2023-08-11,2023-09-15,35,8.227442207307979,75.05442176870748
CAMP_426,Webinar,SMB,196982,0.09789726980130165,19284,3538,441,11046,583380.48,5181.373166757197,2023-11-25,2023-12-02,7,3.1221028829847373,25.047619047619047
CAMP_427,Paid Search,Mid-Market,347095,0.09879715927915989,34292,6026,1146,3086,4925358.15,159503.310110175,2024-02-18,2024-03-04,15,0.5121141719216727,2.6928446771378707
CAMP_428,Social Media,Mid-Market,178477,0.10999736660746202,19632,4245,747,35565,3971654.55,11067.312104597215,2023-12-13,2024-01-09,27,8.378091872791519,47.610441767068274
CAMP_429,Social Media,Enterprise,29626,0.1413960710186998,4189,648,78,513,1033242.35,201311.7641325536,2024-01-10,2024-01-27,17,0.7916666666666666,6.576923076923077
CAMP_430,Social Media,All,7314,0.03541153951326224,259,46,4,41979,15327.45,-63.48781533623955,2023-05-25,2023-06-01,7,912.5869565217391,10494.75
CAMP_431,Paid Search,All,245493,0.10259763007499195,25187,3331,623,10326,2870253.3,27696.37129575828,2023-07-15,2023-08-03,19,3.09996997898529,16.574638844301766
CAMP_432,Email,Mid-Market,92589,0.13799695428182612,12777,1286,75,4383,448244.98,10126.898927675109,2023-01-24,2023-03-16,51,3.4082426127527214,58.44
CAMP_433,Paid Search,All,422788,0.019998202408772245,8455,751,38,46722,164066.83,251.15540858696113,2023-01-28,2023-03-24,55,62.21304926764314,1229.5263157894738
CAMP_434,Email,Mid-Market,392027,0.0669979363666278,26265,6107,670,16238,3955059.17,24256.812230570267,2024-02-03,2024-02-22,19,2.6589159980350416,24.235820895522387
CAMP_435,Email,All,30614,0.11409812504083099,3493,296,55,26686,214531.86,703.9116390616801,2024-01-31,2024-02-21,21,90.1554054054054,485.2
CAMP_436,Paid Search,Enterprise,20514,0.08057911670078971,1653,128,21,6486,288404.83,4346.574622263336,2023-07-21,2023-08-26,36,50.671875,308.85714285714283
CAMP_437,Email,Enterprise,60461,0.017184631415292504,1039,73,8,7826,127519.85,1529.4384104267826,2023-03-04,2023-03-17,13,107.20547945205479,978.25
CAMP_438,Paid Search,SMB,336016,0.08989750488071997,30207,7073,1055,5364,1513000.68,28106.574944071588,2023-03-27,2023-05-12,46,0.7583769263396013,5.084360189573459
CAMP_439,Social Media,SMB,255644,0.1218999859179171,31163,7254,797,40599,958588.84,2261.1144116850164,2024-01-18,2024-02-29,42,5.596774193548387,50.939774153074026
CAMP_440,Content Marketing,All,355954,0.0317990526865831,11319,1452,86,17787,328810.94,1748.6025749142634,2023-01-26,2023-03-09,42,12.25,206.82558139534885
CAMP_441,Paid Search,Enterprise,144224,0.06389366540936321,9215,2214,263,7704,3784751.42,49027.095275181724,2023-08-24,2023-09-08,15,3.4796747967479673,29.29277566539924
CAMP_442,Email,All,471753,0.12529862025254743,59110,7447,1470,48217,5705308.88,11732.567102889023,2023-01-21,2023-02-24,34,6.474687793742446,32.80068027210884
CAMP_443,Paid Search,Enterprise,427039,0.04949899189535382,21138,1924,372,6988,6616853.11,94588.79665140242,2023-05-01,2023-05-11,10,3.632016632016632,18.78494623655914
CAMP_444,Email,Mid-Market,234968,0.041299240747676276,9704,1687,316,43873,1367918.79,3017.90575068949,2023-04-30,2023-06-26,57,26.006520450503853,138.83860759493672
CAMP_445,Social Media,Mid-Market,40396,0.013788493910288148,557,48,8,7700,37084.08,381.6114285714286,2023-03-30,2023-04-15,16,160.41666666666666,962.5
CAMP_446,Email,Mid-Market,150028,0.10709334257605246,16067,3024,323,31583,1703254.1,5292.945888610962,2024-02-15,2024-02-29,14,10.444113756613756,97.78018575851394
CAMP_447,Paid Search,Enterprise,13526,0.1435753363891764,1942,371,68,36538,978431.14,2577.845366467787,2023-05-14,2023-07-08,55,98.48517520215633,537.3235294117648
CAMP_448,Content Marketing,SMB,441556,0.009998731757693249,4415,613,107,47290,131480.47,178.03017551279342,2023-10-14,2023-10-29,15,77.14518760195759,441.9626168224299
CAMP_449,Email,All,90691,0.039298276565480586,3564,478,67,47936,296088.67,517.6749624499332,2023-07-14,2023-09-08,56,100.28451882845188,715.4626865671642
CAMP_450,Paid Search,All,42255,0.10999881670808188,4648,668,36,17893,141717.54,692.0278321131169,2023-10-27,2023-12-11,45,26.785928143712574,497.02777777777777
CAMP_451,Webinar,Mid-Market,381081,0.08339959221267919,31782,2207,379,20974,2099830.33,9911.5873462382,2023-09-09,2023-11-04,56,9.50339827820571,55.340369393139845
CAMP_452,Webinar,Enterprise,471284,0.020399589207356923,9614,1727,273,40888,3901315.67,9441.468572686363,2023-08-02,2023-08-20,18,23.67573827446439,149.77289377289378
CAMP_453,Paid Search,Mid-Market,15716,0.12025960804275897,1890,467,61,12459,260619.69,1991.8186852877436,2023-03-22,2023-05-10,49,26.678800856531048,204.24590163934425
CAMP_454,Social Media,All,475870,0.12509929182339716,59531,4740,728,3915,2396586.22,61115.48454661558,2023-07-09,2023-08-15,37,0.8259493670886076,5.377747252747253
CAMP_455,Email,Enterprise,464398,0.07569800042205177,35154,6836,453,34941,6825649.98,19434.787155490685,2023-04-12,2023-05-26,44,5.1113224107665305,77.13245033112582
CAMP_456,Email,SMB,226086,0.06339622975327973,14333,2050,320,43576,332722.31,663.5448641454011,2023-09-20,2023-09-28,8,21.25658536585366,136.175
CAMP_457,Paid Search,Mid-Market,489813,0.13429819135057666,65781,15272,2887,19026,12041283.32,63188.56995690108,2023-07-14,2023-08-11,28,1.245809324253536,6.59023207481815
CAMP_458,Paid Search,All,307075,0.1057982577546202,32488,5749,802,30306,2820221.16,9205.81785784993,2023-01-06,2023-02-17,42,5.271525482692642,37.78802992518703
CAMP_459,Social Media,Mid-Market,227907,0.07259978851022567,16546,3845,523,34914,2316650.67,6535.305808558171,2023-06-25,2023-08-07,43,9.08036410923277,66.75717017208413
CAMP_460,Paid Search,SMB,402334,0.12619863098818396,50774,5988,481,36713,549558.35,1396.903957726146,2023-10-05,2023-11-11,37,6.131095524382098,76.32640332640332
CAMP_461,Email,All,292851,0.13929950725795712,40794,3032,245,42722,1042645.34,2340.5349468657832,2023-01-22,2023-02-12,21,14.090369393139841,174.37551020408162
CAMP_462,Webinar,SMB,479322,0.06659823667597148,31922,7278,852,11570,829218.69,7066.972255834053,2023-11-21,2023-11-30,9,1.5897224512228634,13.57981220657277
CAMP_463,Social Media,Enterprise,183769,0.12089634269109589,22217,5040,863,18784,15143488.95,80519.08512563883,2023-05-07,2023-06-24,48,3.726984126984127,21.76593279258401
CAMP_464,Social Media,SMB,71806,0.12439071943848704,8932,1212,65,3895,73592.21,1789.4020539152762,2023-05-20,2023-07-05,46,3.213696369636964,59.92307692307692
CAMP_465,Email,SMB,490576,0.09329848993835818,45770,6055,421,31500,443406.44,1307.639492063492,2023-05-04,2023-06-20,47,5.202312138728324,74.82185273159145
CAMP_466,Webinar,SMB,457781,0.0100987153245766,4623,604,66,12655,85376.63,574.647412090083,2023-10-20,2023-12-03,44,20.95198675496689,191.74242424242425
CAMP_467,Social Media,Mid-Market,184835,0.028295506803365164,5230,759,132,39227,785734.63,1903.0454278940524,2023-03-08,2023-04-28,51,51.68247694334651,297.17424242424244
CAMP_468,Content Marketing,All,159909,0.082296806308588,13160,1315,103,12437,453494.56,3546.33400337702,2023-11-17,2023-12-02,15,9.457794676806083,120.74757281553399
CAMP_469,Email,SMB,104263,0.10479268772239433,10926,2663,338,33708,478162.87,1318.5441734899728,2023-05-20,2023-07-09,50,12.65790461885092,99.72781065088758
CAMP_470,Webinar,SMB,313703,0.09859963086103735,30931,3998,631,32608,738203.64,2163.872791952895,2023-09-24,2023-11-13,50,8.15607803901951,51.676703645007926
CAMP_471,Email,Mid-Market,304559,0.03119920934859912,9502,570,111,20677,573822.37,2675.1722687043575,2023-07-28,2023-08-09,12,36.27543859649123,186.27927927927928
CAMP_472,Email,SMB,358299,0.07829773457363821,28054,3331,398,39349,491255.96,1148.4585631146917,2023-08-08,2023-10-07,60,11.812969078354849,98.86683417085428
CAMP_473,Content Marketing,Enterprise,477473,0.14569829079340613,69567,12602,1930,29752,25212804.3,84643.22499327776,2023-11-06,2023-12-12,36,2.360895096016505,15.415544041450778
CAMP_474,Email,All,421203,0.1116991094555357,47048,3480,340,26259,1416266.86,5293.453139875853,2024-01-14,2024-02-06,23,7.5456896551724135,77.23235294117647
CAMP_475,Email,Enterprise,405656,0.014899323564793815,6044,1171,113,12145,1513953.65,12365.653766982297,2023-02-01,2023-03-17,44,10.371477369769428,107.47787610619469
CAMP_476,Webinar,All,79041,0.03329917384648474,2632,249,15,30009,67680.6,125.5343396980906,2023-11-02,2023-11-16,14,120.51807228915662,2000.6
CAMP_477,Paid Search,SMB,365077,0.13779832747612147,50307,3082,377,34320,494894.05,1341.9989801864801,2023-03-29,2023-05-16,48,11.135626216742375,91.03448275862068
CAMP_478,Webinar,SMB,1598,0.02252816020025031,36,7,0,23420,0.0,-100.0,2024-02-10,2024-03-11,30,3345.714285714286,
CAMP_479,Email,Mid-Market,410168,0.03619980105712781,14848,2778,218,12720,925850.44,7178.698427672955,2023-07-23,2023-09-01,40,4.578833693304536,58.34862385321101
CAMP_480,Email,SMB,124781,0.10819756212884975,13501,895,162,7835,230155.14,2837.5257179323553,2023-11-07,2023-12-21,44,8.754189944134078,48.364197530864196
CAMP_481,Paid Search,Enterprise,499720,0.03879972784759465,19389,3124,311,15731,5368553.77,34027.22503337359,2023-03-21,2023-04-15,25,5.035531370038412,50.58199356913183
CAMP_482,Paid Search,SMB,114736,0.09229884256031237,10590,2001,135,33752,161355.91,378.0632555107846,2023-05-13,2023-05-23,10,16.867566216891554,250.01481481481483
CAMP_483,Social Media,Enterprise,441299,0.032998035345650004,14562,2552,296,47075,4388492.88,9222.342814657462,2023-08-09,2023-09-24,46,18.446316614420063,159.03716216216216
CAMP_484,Social Media,Mid-Market,119765,0.026493549868492464,3173,694,126,30415,629588.72,1969.9941476245272,2024-02-22,2024-03-29,36,43.825648414985594,241.38888888888889
CAMP_485,Webinar,All,369274,0.08729832048830949,32237,7284,985,9468,3649798.3,38448.77798901563,2023-08-10,2023-09-08,29,1.299835255354201,9.61218274111675
CAMP_486,Paid Search,SMB,56146,0.052096320307769034,2925,672,76,30937,94844.9,206.5743284739955,2023-05-08,2023-06-08,31,46.03720238095238,407.0657894736842
CAMP_487,Paid Search,All,277705,0.027997335301849086,7775,736,98,41142,314941.87,665.499659715133,2023-07-22,2023-08-15,24,55.89945652173913,419.81632653061223
CAMP_488,Paid Search,Mid-Market,103024,0.13599743749029353,14011,3337,535,3146,2946675.63,93564.19675778766,2023-05-17,2023-05-24,7,0.9427629607431826,5.880373831775701
CAMP_489,Content Marketing,Mid-Market,324319,0.12449779383878219,40377,5841,892,3666,4824301.12,131495.77523186035,2024-01-07,2024-02-17,41,0.6276322547508988,4.109865470852018
CAMP_490,Email,Enterprise,489128,0.12559902520403657,61434,7125,872,14982,11013548.2,73411.8689093579,2023-02-26,2023-03-19,21,2.102736842105263,17.181192660550458
