customer_id,churn_date,churn_reason,last_activity_date,days_since_last_activity
CUST_04244,2024-06-10,Competitor,2024-04-20,51
CUST_04246,2024-06-24,Competitor,2024-06-17,7
CUST_04249,2024-06-22,Price,2024-05-25,28
CUST_04251,2024-06-12,Product Gap,2024-06-04,8
CUST_04257,2024-06-19,Price,2024-05-17,33
CUST_04264,2024-06-15,Price,2024-05-12,34
CUST_04273,2024-07-01,Product Gap,2024-05-12,50
CUST_04287,2024-06-20,Price,2024-06-08,12
CUST_04288,2024-06-26,Support Issues,2024-05-18,39
CUST_04295,2024-06-30,Price,2024-06-03,27
CUST_04305,2024-06-09,Price,2024-05-10,30
CUST_04309,2024-06-24,Support Issues,2024-06-13,11
CUST_04312,2024-06-24,Support Issues,2024-05-25,30
CUST_04313,2024-07-01,Business Closure,2024-05-24,38
CUST_04315,2024-06-16,Competitor,2024-06-07,9
CUST_04317,2024-06-14,Competitor,2024-05-19,26
CUST_04333,2024-06-12,Price,2024-05-09,34
CUST_04336,2024-07-01,Price,2024-05-02,60
CUST_04339,2024-06-23,Competitor,2024-05-06,48
CUST_04343,2024-06-26,Price,2024-06-03,23
CUST_04347,2024-06-19,Price,2024-05-26,24
CUST_04352,2024-06-21,Business Closure,2024-05-07,45
CUST_04359,2024-06-09,Business Closure,2024-04-20,50
CUST_04367,2024-06-27,Price,2024-05-07,51
CUST_04375,2024-06-06,Price,2024-05-15,22
CUST_04376,2024-06-21,Price,2024-05-07,45
CUST_04378,2024-06-28,Product Gap,2024-06-09,19
CUST_04381,2024-06-27,Price,2024-05-09,49
CUST_04384,2024-06-21,Price,2024-04-29,53
CUST_04397,2024-06-30,Competitor,2024-06-20,10
CUST_04402,2024-07-01,Competitor,2024-05-19,43
CUST_04421,2024-06-21,Price,2024-05-31,21
CUST_04425,2024-06-08,Price,2024-04-27,42
CUST_04431,2024-06-04,Price,2024-04-28,37
CUST_04446,2024-06-29,Price,2024-06-14,15
CUST_04448,2024-06-10,Competitor,2024-05-22,19
CUST_04451,2024-06-16,Price,2024-05-05,42
CUST_04453,2024-06-26,Competitor,2024-05-20,37
CUST_04458,2024-06-09,Price,2024-05-29,11
CUST_04463,2024-06-29,Support Issues,2024-06-14,15
CUST_04464,2024-06-30,Competitor,2024-06-17,13
CUST_04468,2024-06-14,Support Issues,2024-05-25,20
CUST_04473,2024-06-25,Product Gap,2024-05-12,44
CUST_04477,2024-06-27,Competitor,2024-06-13,14
CUST_04482,2024-06-13,Support Issues,2024-05-12,32
CUST_04488,2024-06-10,Competitor,2024-05-25,16
CUST_04489,2024-06-05,Support Issues,2024-05-10,26
CUST_04495,2024-06-19,Support Issues,2024-05-22,28
CUST_04502,2024-06-29,Support Issues,2024-06-16,13
CUST_04504,2024-06-17,Business Closure,2024-05-02,46
CUST_04514,2024-06-14,Product Gap,2024-04-27,48
CUST_04515,2024-06-03,Business Closure,2024-05-09,25
CUST_04522,2024-06-17,Competitor,2024-06-03,14
CUST_04524,2024-06-06,Competitor,2024-05-21,16
CUST_04527,2024-06-11,Competitor,2024-04-30,42
CUST_04537,2024-06-18,Product Gap,2024-05-01,48
CUST_04543,2024-06-02,Business Closure,2024-05-18,15
CUST_04550,2024-06-04,Competitor,2024-04-10,55
CUST_04551,2024-06-03,Product Gap,2024-04-08,56
CUST_04553,2024-06-30,Business Closure,2024-06-02,28
CUST_04555,2024-06-26,Support Issues,2024-05-10,47
CUST_04572,2024-06-03,Business Closure,2024-04-28,36
CUST_04578,2024-06-13,Support Issues,2024-04-26,48
CUST_04579,2024-06-30,Business Closure,2024-06-09,21
CUST_04585,2024-06-04,Product Gap,2024-04-13,52
CUST_04595,2024-06-24,Competitor,2024-05-17,38
CUST_04597,2024-06-11,Product Gap,2024-05-04,38
CUST_04598,2024-06-14,Competitor,2024-04-23,52
CUST_04600,2024-06-15,Competitor,2024-04-17,59
CUST_04601,2024-06-26,Price,2024-05-15,42
CUST_04612,2024-06-05,Support Issues,2024-04-25,41
CUST_04615,2024-06-10,Price,2024-04-19,52
CUST_04617,2024-06-17,Product Gap,2024-05-19,29
CUST_04620,2024-06-06,Support Issues,2024-05-28,9
CUST_04622,2024-07-01,Business Closure,2024-06-02,29
CUST_04628,2024-06-25,Price,2024-05-08,48
CUST_04631,2024-07-01,Product Gap,2024-06-12,19
CUST_04632,2024-06-10,Price,2024-05-31,10
CUST_04633,2024-06-13,Competitor,2024-05-17,27
CUST_04635,2024-06-27,Competitor,2024-04-28,60
CUST_04636,2024-06-04,Price,2024-05-07,28
CUST_04637,2024-06-03,Business Closure,2024-04-12,52
CUST_04638,2024-06-21,Product Gap,2024-04-25,57
CUST_04639,2024-06-10,Product Gap,2024-04-28,43
CUST_04642,2024-06-28,Competitor,2024-05-12,47
CUST_04652,2024-06-14,Competitor,2024-06-06,8
CUST_04657,2024-06-04,Price,2024-05-25,10
CUST_04659,2024-07-01,Product Gap,2024-05-31,31
CUST_04662,2024-06-04,Product Gap,2024-05-19,16
CUST_04666,2024-06-27,Price,2024-05-20,38
CUST_04672,2024-06-26,Business Closure,2024-05-25,32
CUST_04679,2024-06-21,Competitor,2024-04-28,54
CUST_04680,2024-06-15,Competitor,2024-05-25,21
CUST_04690,2024-06-23,Competitor,2024-05-14,40
CUST_04692,2024-06-02,Price,2024-04-17,46
CUST_04695,2024-06-27,Support Issues,2024-05-26,32
CUST_04696,2024-06-20,Price,2024-05-17,34
CUST_04697,2024-06-04,Price,2024-04-17,48
CUST_04701,2024-07-01,Competitor,2024-05-16,46
CUST_04702,2024-06-03,Support Issues,2024-05-03,31
CUST_04703,2024-06-17,Product Gap,2024-04-23,55
CUST_04705,2024-06-20,Price,2024-05-05,46
CUST_04706,2024-07-01,Business Closure,2024-06-07,24
CUST_04707,2024-06-22,Support Issues,2024-05-05,48
CUST_04729,2024-06-24,Competitor,2024-05-03,52
CUST_04730,2024-06-30,Price,2024-05-20,41
CUST_04735,2024-06-20,Business Closure,2024-05-09,42
CUST_04738,2024-06-10,Price,2024-04-15,56
CUST_04742,2024-06-12,Price,2024-04-20,53
CUST_04743,2024-06-25,Competitor,2024-05-17,39
CUST_04752,2024-06-16,Business Closure,2024-06-08,8
CUST_04755,2024-06-04,Competitor,2024-05-24,11
CUST_04764,2024-06-16,Price,2024-04-27,50
CUST_04770,2024-06-30,Business Closure,2024-05-27,34
CUST_04772,2024-06-18,Product Gap,2024-04-26,53
CUST_04774,2024-06-18,Support Issues,2024-06-09,9
CUST_04776,2024-06-14,Support Issues,2024-05-31,14
CUST_04777,2024-06-19,Price,2024-05-06,44
CUST_04778,2024-06-17,Price,2024-04-22,56
CUST_04782,2024-06-21,Price,2024-04-30,52
CUST_04783,2024-06-08,Competitor,2024-05-13,26
CUST_04785,2024-06-20,Competitor,2024-05-01,50
CUST_04789,2024-06-09,Product Gap,2024-04-20,50
CUST_04796,2024-06-15,Price,2024-04-20,56
CUST_04797,2024-06-07,Support Issues,2024-05-03,35
CUST_04803,2024-06-19,Price,2024-05-09,41
CUST_04804,2024-06-08,Price,2024-05-22,17
CUST_04808,2024-06-26,Competitor,2024-06-06,20
CUST_04812,2024-06-20,Competitor,2024-05-18,33
CUST_04817,2024-06-24,Price,2024-04-26,59
CUST_04818,2024-06-27,Price,2024-06-20,7
CUST_04821,2024-06-20,Support Issues,2024-05-09,42
CUST_04823,2024-06-25,Price,2024-05-19,37
CUST_04830,2024-06-14,Competitor,2024-04-30,45
CUST_04831,2024-06-27,Price,2024-05-31,27
CUST_04832,2024-06-20,Business Closure,2024-05-06,45
CUST_04838,2024-06-13,Support Issues,2024-06-04,9
CUST_04840,2024-06-18,Competitor,2024-05-06,43
CUST_04844,2024-06-06,Price,2024-05-28,9
CUST_04848,2024-06-16,Competitor,2024-05-30,17
CUST_04849,2024-06-28,Competitor,2024-06-19,9
CUST_04855,2024-06-21,Competitor,2024-06-03,18
CUST_04860,2024-06-27,Competitor,2024-05-09,49
CUST_04873,2024-06-06,Product Gap,2024-04-19,48
CUST_04883,2024-06-25,Price,2024-05-13,43
CUST_04885,2024-06-30,Price,2024-05-17,44
CUST_04887,2024-06-06,Business Closure,2024-05-23,14
CUST_04889,2024-06-20,Price,2024-05-20,31
CUST_04898,2024-06-08,Price,2024-04-21,48
CUST_04900,2024-06-06,Price,2024-05-11,26
CUST_04901,2024-06-10,Product Gap,2024-05-26,15
CUST_04907,2024-06-14,Business Closure,2024-05-09,36
CUST_04913,2024-06-23,Product Gap,2024-05-04,50
CUST_04918,2024-06-02,Business Closure,2024-05-09,24
CUST_04919,2024-06-10,Product Gap,2024-04-28,43
CUST_04926,2024-06-15,Competitor,2024-04-19,57
CUST_04930,2024-06-23,Price,2024-05-01,53
CUST_04935,2024-06-16,Business Closure,2024-04-29,48
CUST_04941,2024-06-18,Support Issues,2024-05-31,18
CUST_04944,2024-06-02,Price,2024-04-11,52
CUST_04945,2024-06-24,Support Issues,2024-05-07,48
CUST_04946,2024-06-02,Product Gap,2024-04-24,39
CUST_04951,2024-06-24,Competitor,2024-05-12,43
CUST_04957,2024-06-16,Competitor,2024-04-25,52
CUST_04959,2024-06-09,Support Issues,2024-05-06,34
CUST_04963,2024-06-13,Competitor,2024-04-23,51
CUST_04964,2024-06-09,Business Closure,2024-05-10,30
CUST_04974,2024-06-28,Support Issues,2024-05-14,45
CUST_04975,2024-06-03,Support Issues,2024-05-10,24
CUST_04976,2024-06-24,Support Issues,2024-05-03,52
CUST_04979,2024-06-08,Product Gap,2024-04-26,43
CUST_04980,2024-06-27,Business Closure,2024-06-14,13
CUST_04983,2024-06-28,Product Gap,2024-05-03,56
CUST_04985,2024-06-03,Competitor,2024-05-24,10
CUST_04990,2024-06-11,Competitor,2024-05-30,12
CUST_05000,2024-06-10,Business Closure,2024-05-02,39
CUST_05008,2024-06-24,Support Issues,2024-06-06,18
CUST_05013,2024-06-22,Price,2024-06-14,8
CUST_05014,2024-06-24,Competitor,2024-05-26,29
CUST_05019,2024-06-21,Support Issues,2024-04-26,56
CUST_05020,2024-06-25,Competitor,2024-06-07,18
CUST_05024,2024-06-07,Price,2024-05-24,14
CUST_05028,2024-06-20,Support Issues,2024-05-05,46
CUST_05029,2024-06-16,Support Issues,2024-04-28,49
CUST_05036,2024-06-08,Product Gap,2024-04-17,52
CUST_05038,2024-06-20,Price,2024-05-04,47
CUST_05048,2024-06-06,Competitor,2024-05-21,16
CUST_05051,2024-06-14,Competitor,2024-05-10,35
CUST_05052,2024-06-27,Competitor,2024-05-28,30
CUST_05055,2024-06-09,Product Gap,2024-05-28,12
CUST_05058,2024-06-29,Competitor,2024-06-14,15
CUST_05061,2024-06-12,Competitor,2024-04-28,45
CUST_05064,2024-06-28,Competitor,2024-06-05,23
CUST_05065,2024-06-16,Product Gap,2024-05-29,18
CUST_05070,2024-06-25,Support Issues,2024-06-02,23
CUST_05074,2024-06-18,Product Gap,2024-04-29,50
CUST_05077,2024-06-24,Competitor,2024-05-15,40
CUST_05080,2024-06-14,Price,2024-05-05,40
CUST_05081,2024-06-24,Product Gap,2024-05-31,24
CUST_05089,2024-06-26,Product Gap,2024-05-02,55
CUST_05093,2024-06-14,Support Issues,2024-05-14,31
CUST_05094,2024-06-20,Product Gap,2024-05-30,21
CUST_05095,2024-07-01,Price,2024-05-21,41
CUST_05096,2024-06-27,Competitor,2024-05-30,28
CUST_05102,2024-06-03,Business Closure,2024-05-15,19
CUST_05110,2024-06-17,Business Closure,2024-05-30,18
CUST_05122,2024-06-11,Price,2024-04-13,59
CUST_05123,2024-06-09,Price,2024-05-30,10
CUST_05131,2024-06-29,Competitor,2024-05-11,49
CUST_05146,2024-06-13,Competitor,2024-06-04,9
CUST_05147,2024-06-26,Price,2024-06-10,16
CUST_05153,2024-06-09,Price,2024-05-18,22
CUST_05155,2024-06-16,Price,2024-04-18,59
CUST_05160,2024-06-13,Competitor,2024-06-06,7
CUST_05161,2024-06-15,Competitor,2024-04-17,59
CUST_05162,2024-06-14,Price,2024-04-18,57
CUST_05164,2024-06-28,Price,2024-05-29,30
CUST_05167,2024-06-21,Product Gap,2024-05-15,37
CUST_05170,2024-06-22,Product Gap,2024-06-09,13
CUST_05195,2024-06-20,Price,2024-05-22,29
CUST_05197,2024-06-18,Competitor,2024-05-29,20
CUST_05201,2024-06-07,Support Issues,2024-05-02,36
CUST_05204,2024-06-13,Support Issues,2024-04-24,50
CUST_05206,2024-06-22,Price,2024-04-24,59
CUST_05207,2024-06-03,Support Issues,2024-04-05,59
CUST_05212,2024-06-09,Product Gap,2024-05-26,14
CUST_05213,2024-06-20,Competitor,2024-05-27,24
CUST_05220,2024-06-03,Price,2024-04-07,57
CUST_05228,2024-06-27,Support Issues,2024-05-04,54
CUST_05230,2024-06-17,Business Closure,2024-05-10,38
CUST_05237,2024-06-04,Price,2024-04-07,58
CUST_05242,2024-06-17,Price,2024-05-06,42
CUST_05245,2024-06-28,Product Gap,2024-06-09,19
CUST_05247,2024-06-04,Competitor,2024-05-13,22
CUST_05256,2024-06-11,Business Closure,2024-04-14,58
CUST_05261,2024-06-06,Competitor,2024-05-19,18
CUST_05266,2024-06-22,Support Issues,2024-05-24,29
CUST_05268,2024-06-24,Price,2024-04-29,56
CUST_05270,2024-06-09,Price,2024-04-19,51
CUST_05272,2024-06-14,Support Issues,2024-05-02,43
CUST_05285,2024-06-08,Price,2024-05-25,14
CUST_05289,2024-06-29,Price,2024-06-21,8
CUST_05294,2024-06-02,Competitor,2024-04-26,37
CUST_05301,2024-06-04,Product Gap,2024-05-18,17
CUST_05312,2024-06-04,Business Closure,2024-05-15,20
CUST_05329,2024-06-27,Product Gap,2024-05-03,55
CUST_05355,2024-06-12,Business Closure,2024-05-30,13
CUST_05362,2024-06-26,Product Gap,2024-05-18,39
CUST_05363,2024-06-19,Support Issues,2024-06-04,15
CUST_05364,2024-06-22,Competitor,2024-04-23,60
CUST_05365,2024-06-07,Price,2024-04-28,40
CUST_05366,2024-06-16,Competitor,2024-04-27,50
CUST_05373,2024-06-07,Support Issues,2024-04-10,58
CUST_05374,2024-06-11,Price,2024-05-29,13
CUST_05378,2024-06-20,Price,2024-04-23,58
CUST_05385,2024-07-01,Support Issues,2024-06-23,8
CUST_05386,2024-06-22,Product Gap,2024-05-09,44
CUST_05388,2024-07-01,Price,2024-05-18,44
CUST_05390,2024-06-08,Competitor,2024-05-20,19
CUST_05391,2024-06-03,Business Closure,2024-05-24,10
CUST_05397,2024-06-26,Price,2024-06-03,23
CUST_05401,2024-06-26,Price,2024-05-09,48
CUST_05403,2024-06-09,Price,2024-05-25,15
CUST_05404,2024-06-28,Support Issues,2024-05-19,40
CUST_05408,2024-06-20,Competitor,2024-05-19,32
CUST_05416,2024-06-26,Competitor,2024-04-27,60
CUST_05418,2024-06-16,Product Gap,2024-05-18,29
CUST_05426,2024-06-24,Price,2024-05-26,29
CUST_05429,2024-06-18,Price,2024-06-03,15
CUST_05435,2024-06-23,Price,2024-05-12,42
CUST_05439,2024-06-27,Competitor,2024-06-13,14
CUST_05443,2024-06-28,Product Gap,2024-06-19,9
CUST_05445,2024-06-19,Product Gap,2024-05-23,27
CUST_05447,2024-06-09,Price,2024-05-03,37
CUST_05448,2024-06-02,Product Gap,2024-05-09,24
CUST_05452,2024-06-12,Business Closure,2024-05-05,38
CUST_05456,2024-06-16,Support Issues,2024-05-11,36
CUST_05457,2024-06-27,Competitor,2024-05-29,29
CUST_05458,2024-06-09,Price,2024-04-16,54
CUST_05462,2024-06-28,Competitor,2024-05-23,36
CUST_05464,2024-06-13,Business Closure,2024-04-25,49
CUST_05465,2024-07-01,Price,2024-05-12,50
CUST_05468,2024-06-12,Price,2024-06-03,9
CUST_05469,2024-06-28,Support Issues,2024-06-12,16
CUST_05472,2024-06-07,Competitor,2024-05-19,19
CUST_05477,2024-06-11,Product Gap,2024-04-27,45
CUST_05478,2024-06-12,Competitor,2024-04-20,53
CUST_05489,2024-06-04,Product Gap,2024-04-05,60
CUST_05491,2024-06-20,Competitor,2024-05-27,24
CUST_05493,2024-06-25,Support Issues,2024-05-27,29
CUST_05498,2024-06-28,Competitor,2024-05-16,43
CUST_05501,2024-06-29,Competitor,2024-05-31,29
CUST_05505,2024-06-12,Business Closure,2024-05-03,40
CUST_05511,2024-06-26,Price,2024-06-13,13
CUST_05521,2024-06-08,Support Issues,2024-05-24,15
CUST_05525,2024-06-02,Competitor,2024-05-05,28
CUST_05526,2024-06-29,Product Gap,2024-05-12,48
CUST_05536,2024-06-18,Product Gap,2024-05-26,23
CUST_05539,2024-06-28,Competitor,2024-06-02,26
CUST_05541,2024-06-12,Product Gap,2024-05-17,26
CUST_05546,2024-06-05,Competitor,2024-05-16,20
CUST_05549,2024-06-16,Business Closure,2024-05-28,19
CUST_05556,2024-06-03,Competitor,2024-04-28,36
CUST_05562,2024-06-29,Price,2024-05-17,43
CUST_05572,2024-06-18,Competitor,2024-05-13,36
CUST_05573,2024-06-22,Business Closure,2024-04-24,59
CUST_05578,2024-06-03,Product Gap,2024-04-14,50
CUST_05580,2024-06-22,Price,2024-05-22,31
CUST_05585,2024-06-11,Competitor,2024-05-20,22
CUST_05586,2024-06-16,Business Closure,2024-05-26,21
CUST_05588,2024-06-02,Price,2024-05-17,16
CUST_05606,2024-06-27,Competitor,2024-05-23,35
CUST_05611,2024-06-19,Competitor,2024-04-23,57
CUST_05613,2024-06-04,Product Gap,2024-05-21,14
CUST_05616,2024-06-28,Competitor,2024-06-12,16
CUST_05622,2024-06-19,Competitor,2024-05-19,31
CUST_05623,2024-06-18,Support Issues,2024-05-08,41
CUST_05628,2024-06-03,Competitor,2024-04-14,50
CUST_05636,2024-06-24,Product Gap,2024-06-13,11
CUST_05638,2024-06-02,Product Gap,2024-05-09,24
CUST_05651,2024-06-10,Support Issues,2024-05-31,10
CUST_05661,2024-06-05,Price,2024-04-07,59
CUST_05663,2024-06-13,Competitor,2024-04-18,56
CUST_05667,2024-06-14,Product Gap,2024-05-30,15
CUST_05671,2024-06-21,Price,2024-06-10,11
CUST_05675,2024-06-26,Competitor,2024-05-28,29
CUST_05676,2024-06-03,Price,2024-05-09,25
CUST_05679,2024-06-13,Support Issues,2024-04-25,49
CUST_05684,2024-06-21,Product Gap,2024-05-30,22
CUST_05685,2024-06-26,Support Issues,2024-05-08,49
CUST_05686,2024-06-14,Price,2024-04-27,48
CUST_05689,2024-06-24,Product Gap,2024-05-14,41
CUST_05692,2024-06-19,Support Issues,2024-05-09,41
CUST_05694,2024-06-03,Product Gap,2024-04-08,56
CUST_05699,2024-06-08,Competitor,2024-05-24,15
CUST_05704,2024-06-12,Competitor,2024-04-20,53
CUST_05705,2024-06-29,Price,2024-06-08,21
CUST_05708,2024-06-06,Price,2024-05-22,15
CUST_05710,2024-06-07,Competitor,2024-05-17,21
CUST_05713,2024-06-26,Product Gap,2024-06-16,10
CUST_05715,2024-06-16,Price,2024-04-22,55
CUST_05721,2024-06-23,Product Gap,2024-05-15,39
CUST_05722,2024-06-26,Price,2024-05-29,28
CUST_05726,2024-06-09,Competitor,2024-05-30,10
CUST_05737,2024-06-14,Product Gap,2024-05-09,36
CUST_05738,2024-06-15,Price,2024-05-21,25
CUST_05739,2024-06-24,Product Gap,2024-05-10,45
CUST_05740,2024-06-29,Support Issues,2024-05-08,52
CUST_05741,2024-06-03,Competitor,2024-05-19,15
CUST_05743,2024-06-13,Price,2024-04-21,53
CUST_05752,2024-06-03,Competitor,2024-05-27,7
CUST_05758,2024-06-24,Product Gap,2024-05-23,32
CUST_05769,2024-06-14,Support Issues,2024-05-19,26
CUST_05785,2024-06-03,Price,2024-04-23,41
CUST_05788,2024-06-16,Support Issues,2024-05-09,38
CUST_05790,2024-06-26,Competitor,2024-06-07,19
CUST_05792,2024-06-26,Business Closure,2024-06-12,14
CUST_05800,2024-06-20,Support Issues,2024-05-14,37
CUST_05803,2024-06-10,Price,2024-05-07,34
CUST_05804,2024-06-07,Price,2024-04-10,58
CUST_05805,2024-06-03,Support Issues,2024-04-05,59
CUST_05806,2024-06-19,Business Closure,2024-05-16,34
CUST_05808,2024-06-05,Competitor,2024-04-11,55
CUST_05812,2024-06-25,Business Closure,2024-05-04,52
CUST_05818,2024-06-19,Competitor,2024-05-25,25
CUST_05824,2024-06-02,Price,2024-04-19,44
CUST_05826,2024-06-05,Competitor,2024-04-28,38
CUST_05831,2024-06-10,Competitor,2024-05-20,21
CUST_05834,2024-06-18,Competitor,2024-05-22,27
CUST_05837,2024-06-08,Support Issues,2024-04-12,57
CUST_05839,2024-06-10,Competitor,2024-05-16,25
CUST_05844,2024-06-25,Price,2024-05-05,51
CUST_05845,2024-06-24,Price,2024-05-19,36
CUST_05846,2024-06-21,Competitor,2024-04-26,56
CUST_05848,2024-06-19,Price,2024-05-18,32
CUST_05854,2024-06-04,Competitor,2024-04-08,57
CUST_05862,2024-06-19,Product Gap,2024-05-02,48
CUST_05868,2024-06-22,Product Gap,2024-05-29,24
CUST_05872,2024-06-16,Price,2024-04-28,49
CUST_05873,2024-06-21,Price,2024-05-23,29
CUST_05874,2024-06-26,Product Gap,2024-05-10,47
CUST_05881,2024-06-04,Competitor,2024-04-19,46
CUST_05885,2024-06-10,Product Gap,2024-05-07,34
CUST_05886,2024-06-23,Competitor,2024-04-24,60
CUST_05895,2024-06-06,Competitor,2024-04-15,52
CUST_05899,2024-06-07,Price,2024-05-07,31
CUST_05901,2024-06-17,Competitor,2024-04-18,60
CUST_05906,2024-06-23,Price,2024-06-15,8
CUST_05907,2024-06-12,Support Issues,2024-04-24,49
CUST_05913,2024-06-07,Support Issues,2024-05-11,27
CUST_05924,2024-06-08,Business Closure,2024-05-03,36
CUST_05930,2024-06-17,Competitor,2024-05-04,44
CUST_05947,2024-06-12,Price,2024-05-20,23
CUST_05954,2024-06-20,Price,2024-05-17,34
CUST_05956,2024-06-29,Price,2024-05-06,54
CUST_05959,2024-07-01,Product Gap,2024-06-04,27
CUST_05962,2024-06-04,Price,2024-05-17,18
CUST_05970,2024-06-26,Competitor,2024-05-13,44
CUST_05971,2024-06-17,Competitor,2024-05-12,36
CUST_05974,2024-06-06,Price,2024-05-02,35
CUST_05976,2024-06-05,Product Gap,2024-04-16,50
CUST_05979,2024-06-02,Price,2024-04-17,46
CUST_05984,2024-06-08,Business Closure,2024-04-20,49
CUST_05985,2024-06-17,Product Gap,2024-05-24,24
CUST_05986,2024-06-26,Competitor,2024-06-03,23
CUST_05991,2024-06-22,Price,2024-05-25,28
CUST_05996,2024-06-24,Competitor,2024-06-06,18
CUST_05999,2024-06-10,Price,2024-05-24,17
CUST_06011,2024-06-15,Support Issues,2024-06-04,11
CUST_06017,2024-06-07,Price,2024-04-09,59
CUST_06020,2024-06-03,Product Gap,2024-05-10,24
CUST_06037,2024-06-06,Business Closure,2024-04-11,56
CUST_06039,2024-06-07,Support Issues,2024-04-09,59
CUST_06041,2024-06-23,Price,2024-05-20,34
CUST_06042,2024-06-13,Product Gap,2024-05-31,13
CUST_06048,2024-06-29,Price,2024-06-04,25
CUST_06049,2024-06-12,Support Issues,2024-04-15,58
CUST_06050,2024-06-06,Price,2024-05-20,17
CUST_06053,2024-06-30,Price,2024-05-28,33
CUST_06057,2024-06-26,Competitor,2024-05-28,29
CUST_06075,2024-06-07,Price,2024-05-21,17
CUST_06077,2024-06-16,Price,2024-04-27,50
CUST_06078,2024-06-02,Price,2024-05-01,32
CUST_06087,2024-06-23,Competitor,2024-05-21,33
CUST_06088,2024-06-25,Support Issues,2024-05-09,47
CUST_06090,2024-07-01,Business Closure,2024-06-04,27
CUST_06092,2024-06-09,Competitor,2024-04-13,57
CUST_06094,2024-06-17,Product Gap,2024-06-02,15
CUST_06097,2024-06-10,Price,2024-04-27,44
CUST_06101,2024-06-04,Competitor,2024-04-23,42
CUST_06103,2024-06-16,Competitor,2024-05-19,28
CUST_06104,2024-06-27,Business Closure,2024-05-10,48
CUST_06108,2024-06-15,Support Issues,2024-04-29,47
CUST_06109,2024-06-04,Price,2024-05-02,33
CUST_06112,2024-06-02,Competitor,2024-04-28,35
CUST_06113,2024-07-01,Support Issues,2024-05-23,39
CUST_06120,2024-06-29,Support Issues,2024-06-19,10
CUST_06122,2024-06-23,Product Gap,2024-06-01,22
CUST_06129,2024-06-11,Price,2024-04-22,50
CUST_06130,2024-06-02,Price,2024-04-28,35
CUST_06148,2024-06-05,Competitor,2024-05-18,18
CUST_06150,2024-06-06,Support Issues,2024-05-26,11
CUST_06154,2024-06-23,Product Gap,2024-05-27,27
CUST_06155,2024-06-18,Support Issues,2024-04-25,54
CUST_06158,2024-06-13,Price,2024-04-15,59
CUST_06164,2024-06-07,Price,2024-04-26,42
CUST_06165,2024-06-19,Product Gap,2024-05-01,49
CUST_06168,2024-06-25,Competitor,2024-04-29,57
CUST_06169,2024-06-25,Product Gap,2024-06-01,24
CUST_06170,2024-06-30,Price,2024-05-01,60
CUST_06173,2024-06-13,Product Gap,2024-04-14,60
CUST_06179,2024-06-02,Competitor,2024-05-04,29
CUST_06185,2024-06-13,Competitor,2024-05-08,36
CUST_06187,2024-06-13,Product Gap,2024-04-28,46
CUST_06188,2024-06-25,Competitor,2024-05-25,31
CUST_06192,2024-06-10,Product Gap,2024-05-15,26
CUST_06196,2024-06-30,Competitor,2024-05-05,56
CUST_06206,2024-07-01,Competitor,2024-05-07,55
CUST_06208,2024-06-10,Product Gap,2024-05-27,14
CUST_06217,2024-06-29,Product Gap,2024-05-22,38
CUST_06227,2024-06-15,Business Closure,2024-05-27,19
CUST_06229,2024-06-20,Business Closure,2024-04-25,56
CUST_06231,2024-06-30,Price,2024-05-09,52
CUST_06237,2024-06-04,Price,2024-05-15,20
CUST_06249,2024-06-26,Support Issues,2024-06-14,12
CUST_06251,2024-06-18,Price,2024-04-21,58
CUST_06252,2024-06-16,Product Gap,2024-05-02,45
CUST_06257,2024-06-07,Support Issues,2024-04-30,38
CUST_06262,2024-06-04,Price,2024-05-08,27
CUST_06270,2024-06-27,Price,2024-05-28,30
CUST_06271,2024-06-28,Product Gap,2024-04-30,59
CUST_06272,2024-06-08,Support Issues,2024-04-28,41
CUST_06283,2024-06-12,Product Gap,2024-05-16,27
CUST_06284,2024-06-18,Price,2024-05-01,48
CUST_06295,2024-06-03,Price,2024-04-24,40
CUST_06299,2024-06-11,Business Closure,2024-06-02,9
CUST_06305,2024-06-26,Price,2024-05-14,43
CUST_06309,2024-06-25,Competitor,2024-06-03,22
CUST_06312,2024-06-30,Price,2024-06-21,9
CUST_06314,2024-06-10,Competitor,2024-05-25,16
CUST_06316,2024-06-25,Business Closure,2024-06-15,10
CUST_06318,2024-06-09,Competitor,2024-04-26,44
CUST_06320,2024-06-21,Competitor,2024-05-11,41
CUST_06326,2024-06-04,Product Gap,2024-05-07,28
CUST_06343,2024-06-15,Competitor,2024-05-10,36
CUST_06344,2024-06-15,Support Issues,2024-05-12,34
CUST_06361,2024-06-24,Price,2024-05-17,38
CUST_06366,2024-06-22,Business Closure,2024-06-11,11
CUST_06371,2024-06-16,Price,2024-06-02,14
CUST_06373,2024-06-17,Business Closure,2024-05-13,35
CUST_06375,2024-06-02,Product Gap,2024-05-25,8
CUST_06377,2024-06-16,Price,2024-04-26,51
CUST_06387,2024-06-19,Competitor,2024-05-07,43
CUST_06391,2024-06-27,Price,2024-05-31,27
CUST_06393,2024-06-08,Competitor,2024-05-13,26
CUST_06395,2024-06-13,Competitor,2024-05-28,16
CUST_06398,2024-06-20,Support Issues,2024-05-16,35
CUST_06403,2024-06-17,Support Issues,2024-05-31,17
CUST_06404,2024-06-05,Price,2024-04-10,56
CUST_06410,2024-06-04,Product Gap,2024-05-09,26
CUST_06415,2024-06-05,Support Issues,2024-05-10,26
CUST_06419,2024-06-10,Price,2024-05-22,19
